name	description	sourcemtoverride	samplemtoverride	run_prefix_prep	region	title	host_common_name	host_subject_id	body_site	body_product	body_habitat	sample_type	Site	BodyType	Days post-infection	Treatment	Group	Cage ID	Exp_Cage ID	Lesion score	Thickness	Cured	No. Treatment	Lesion Size	Lesion Duration	ExtractionDate	DTH	host_sex	env_feature
106331				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		0		Infected	5	4	0	0.2								ENVO:animal-associated habitat
106332				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		0		Infected	5	5	0	0.2								ENVO:animal-associated habitat
106333				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		0		Infected	5	5	0	0.2								ENVO:animal-associated habitat
106334				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	1	0	0.2								ENVO:animal-associated habitat
106335				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	1	0	0.2								ENVO:animal-associated habitat
106336				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	2	0	0.2								ENVO:animal-associated habitat
106337				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	2	0	0.2								ENVO:animal-associated habitat
106338				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	3	0	0.2								ENVO:animal-associated habitat
106339				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	3	0	0.2								ENVO:animal-associated habitat
106340				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	4	0	0.2								ENVO:animal-associated habitat
106341				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	58	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	4	0	0.2								ENVO:animal-associated habitat
106342				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	59	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	5	0	0.3								ENVO:animal-associated habitat
106343				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	60	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		0		Naive (not co-housed)	6	5	0	0.2								ENVO:animal-associated habitat
106236				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	4	0	0.2								ENVO:animal-associated habitat
106237				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	58	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	4	0	0.2								ENVO:animal-associated habitat
106238				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	59	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	5	0	0.2								ENVO:animal-associated habitat
106239				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	60	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	5	0	0.3								ENVO:animal-associated habitat
106240				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	61	Right external ear	UBERON:skin	Sebum	Skin swab	Control skin		42		N/A												ENVO:animal-associated habitat
106344				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	1	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	1	1	0	0.3								ENVO:animal-associated habitat
106345				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	2	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	1	1	0	0.2								ENVO:animal-associated habitat
106346				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	3	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	1	2	0	0.2								ENVO:animal-associated habitat
106347				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	4	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	1	2	0	0.2								ENVO:animal-associated habitat
106348				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	5	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	1	3	1	0.8								ENVO:animal-associated habitat
106349				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	6	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	1	3	0	0.2								ENVO:animal-associated habitat
106350				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	7	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	1	4	1	0.7								ENVO:animal-associated habitat
106351				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	8	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	1	4	0	0.2								ENVO:animal-associated habitat
106352				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	9	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	1	5	1	0.7								ENVO:animal-associated habitat
106353				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	10	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	1	5	0	0.2								ENVO:animal-associated habitat
106354				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	11	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	2	1	0	0.3								ENVO:animal-associated habitat
106355				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	12	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	2	1	0	0.2								ENVO:animal-associated habitat
106356				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	13	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	2	2	0	0.3								ENVO:animal-associated habitat
106357				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	2	2	0	0.2								ENVO:animal-associated habitat
106358				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	2	3	1	0.5								ENVO:animal-associated habitat
106359				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	2	3	0	0.2								ENVO:animal-associated habitat
106360				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	2	4	1	0.5								ENVO:animal-associated habitat
106361				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	2	4	0	0.2								ENVO:animal-associated habitat
106362				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	2	5	1	0.6								ENVO:animal-associated habitat
106363				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	20	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	2	5	0	0.2								ENVO:animal-associated habitat
106364				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	41	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	5	1	0	0.2								ENVO:animal-associated habitat
106365				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	42	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	5	1	0	0.2								ENVO:animal-associated habitat
106366				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	43	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	5	2	0	0.2								ENVO:animal-associated habitat
106367				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	5	2	0	0.2								ENVO:animal-associated habitat
106368				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	5	3	1	0.5								ENVO:animal-associated habitat
106369				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	46	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	5	3	0	0.2								ENVO:animal-associated habitat
106370				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	47	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	5	4	1	1								ENVO:animal-associated habitat
106371				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	5	4	0	0.2								ENVO:animal-associated habitat
106372				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	5	5	4	1.1								ENVO:animal-associated habitat
106373				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	5	5	0	0.2								ENVO:animal-associated habitat
106374				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	1	0	0.3								ENVO:animal-associated habitat
106375				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	1	0	0.2								ENVO:animal-associated habitat
106376				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	2	0	0.2								ENVO:animal-associated habitat
106377				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, not co-housed)"		42		Naive (not co-housed)	6	2	0	0.2								ENVO:animal-associated habitat
106378				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Naive (not co-housed)	6	3	0	0.2								ENVO:animal-associated habitat
106379				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Naive (not co-housed)	6	3	0	0.3								ENVO:animal-associated habitat
109094				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	21	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	3	1	0	0.2								ENVO:animal-associated habitat
109095				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	22	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	3	1	0	0.2								ENVO:animal-associated habitat
109096				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	23	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	3	2	0	0.3								ENVO:animal-associated habitat
109097				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	24	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	3	2	0	0.2								ENVO:animal-associated habitat
109098				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	25	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	3	3	1	0.7								ENVO:animal-associated habitat
109099				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	26	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	3	3	0	0.2								ENVO:animal-associated habitat
109100				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	27	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	3	4	1	0.7								ENVO:animal-associated habitat
109101				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	28	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	3	4	0	0.2								ENVO:animal-associated habitat
109102				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	29	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	3	5	1	0.7								ENVO:animal-associated habitat
109103				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	30	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	3	5	0	0.2								ENVO:animal-associated habitat
109104				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	31	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	4	1	0	0.2								ENVO:animal-associated habitat
109105				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	32	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	4	1	0	0.2								ENVO:animal-associated habitat
109106				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	33	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	4	2	0	0.3								ENVO:animal-associated habitat
109107				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	34	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	4	2	0	0.2								ENVO:animal-associated habitat
109108				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	35	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	4	3	1	0.7								ENVO:animal-associated habitat
109109				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	36	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	4	3	0	0.2								ENVO:animal-associated habitat
109110				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	37	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	4	4	2	0.8								ENVO:animal-associated habitat
109111				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	38	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	4	4	0	0.2								ENVO:animal-associated habitat
109112				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	39	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42		Infected	4	5	1	0.7								ENVO:animal-associated habitat
109113				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	40	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42		Infected	4	5	0	0.2								ENVO:animal-associated habitat
109114				MiSeq_19	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		42		Naive (co-housed)	5	2	0	0.2								ENVO:animal-associated habitat
106232				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	5	2	0	0.2								ENVO:animal-associated habitat
106233				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		84		Infected	5	3	1	0.4								ENVO:animal-associated habitat
106241				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	1	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	1	1	0	0.2								ENVO:animal-associated habitat
106242				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	2	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	1	1	0	0.2								ENVO:animal-associated habitat
106243				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	3	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	1	2	0	0.2								ENVO:animal-associated habitat
106244				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	4	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	1	2	0	0.2								ENVO:animal-associated habitat
106245				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	5	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		84		Infected	1	3	0	0.3								ENVO:animal-associated habitat
106246				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	6	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		84		Infected	1	3	0	0.2								ENVO:animal-associated habitat
106247				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	7	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		84		Infected	1	4	2	0.5								ENVO:animal-associated habitat
106248				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	8	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		84		Infected	1	4	0	0.2								ENVO:animal-associated habitat
106249				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	9	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		84		Infected	1	5	0	0.3								ENVO:animal-associated habitat
106250				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	10	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		84		Infected	1	5	0	0.2								ENVO:animal-associated habitat
106251				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	11	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	2	1	0	0.2								ENVO:animal-associated habitat
106252				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	12	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	2	1	0	0.2								ENVO:animal-associated habitat
106253				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	13	Left external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	2	2	0	0.2								ENVO:animal-associated habitat
106254				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	"Control skin (naive, co-housed)"		84		Naive (co-housed)	2	2	0	0.2								ENVO:animal-associated habitat
106255				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		84		Infected	2	3	0	0.2								ENVO:animal-associated habitat
106256				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		84		Infected	2	3	0	0.2								ENVO:animal-associated habitat
106257				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		84		Infected	2	4	0	0.3								ENVO:animal-associated habitat
106258				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		84		Infected	2	4	0	0.2								ENVO:animal-associated habitat
106259				MiSeq_18	V1-V3	Impact of Leishmania infection on the skin microbiome of C57BL/6 mice	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		84		Infected	2	5	0	0.3								ENVO:animal-associated habitat
