name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_common_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title
1928.SRS024478.SRX019695.SRR041824	Sample 1928.SRS024478.SRX019695.SRR041824			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101624	38.98	-77.11	700101624	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024480.SRX019684.SRR041126	Sample 1928.SRS024480.SRX019684.SRR041126			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101626	38.98	-77.11	700101626	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024480.SRX019695.SRR041675	Sample 1928.SRS024480.SRX019695.SRR041675			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101626	38.98	-77.11	700101626	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024482.SRX019684.SRR041075	Sample 1928.SRS024482.SRX019684.SRR041075			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101628	38.98	-77.11	700101628	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024482.SRX019695.SRR041967	Sample 1928.SRS024482.SRX019695.SRR041967			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101628	38.98	-77.11	700101628	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024484.SRX019684.SRR041131	Sample 1928.SRS024484.SRX019684.SRR041131			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101630	38.98	-77.11	700101630	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024484.SRX019695.SRR041922	Sample 1928.SRS024484.SRX019695.SRR041922			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101630	38.98	-77.11	700101630	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024486.SRX019684.SRR042819	Sample 1928.SRS024486.SRX019684.SRR042819			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101632	38.98	-77.11	700101632	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024486.SRX020362.SRR043291	Sample 1928.SRS024486.SRX020362.SRR043291			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101632	38.98	-77.11	700101632	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024486.SRX020367.SRR043244	Sample 1928.SRS024486.SRX020367.SRR043244			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101632	38.98	-77.11	700101632	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024488.SRX019684.SRR042926	Sample 1928.SRS024488.SRX019684.SRR042926			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101634	38.98	-77.11	700101634	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024488.SRX019695.SRR042916	Sample 1928.SRS024488.SRX019695.SRR042916			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101634	38.98	-77.11	700101634	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024488.SRX020197.SRR042796	Sample 1928.SRS024488.SRX020197.SRR042796			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101634	38.98	-77.11	700101634	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024488.SRX020214.SRR043016	Sample 1928.SRS024488.SRX020214.SRR043016			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101634	38.98	-77.11	700101634	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024490.SRX019684.SRR041117	Sample 1928.SRS024490.SRX019684.SRR041117			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700101636	38.98	-77.11	700101636	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024490.SRX019695.SRR041782	Sample 1928.SRS024490.SRX019695.SRR041782			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700101636	38.98	-77.11	700101636	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024511.SRX020680.SRR048158	Sample 1928.SRS024511.SRX020680.SRR048158			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700101657	38.98	-77.11	700101657	V3-V5	stool	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024519.SRX020680.SRR048170	Sample 1928.SRS024519.SRX020680.SRR048170			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700101665	38.98	-77.11	700101665	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024523.SRX020680.SRR048200	Sample 1928.SRS024523.SRX020680.SRR048200			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700101669	38.98	-77.11	700101669	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024525.SRX020682.SRR048321	Sample 1928.SRS024525.SRX020682.SRR048321			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700101671	38.98	-77.11	700101671	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024527.SRX020680.SRR048159	Sample 1928.SRS024527.SRX020680.SRR048159			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700101673	38.98	-77.11	700101673	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024529.SRX020680.SRR048168	Sample 1928.SRS024529.SRX020680.SRR048168			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700101675	38.98	-77.11	700101675	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024531.SRX020680.SRR048169	Sample 1928.SRS024531.SRX020680.SRR048169			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700101677	38.98	-77.11	700101677	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024533.SRX020680.SRR048184	Sample 1928.SRS024533.SRX020680.SRR048184			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700101679	38.98	-77.11	700101679	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024535.SRX020680.SRR048183	Sample 1928.SRS024535.SRX020680.SRR048183			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101681	38.98	-77.11	700101681	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024537.SRX020680.SRR048182	Sample 1928.SRS024537.SRX020680.SRR048182			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101683	38.98	-77.11	700101683	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024539.SRX020682.SRR048322	Sample 1928.SRS024539.SRX020682.SRR048322			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101685	38.98	-77.11	700101685	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024541.SRX020681.SRR048233	Sample 1928.SRS024541.SRX020681.SRR048233			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101687	38.98	-77.11	700101687	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024541.SRX020683.SRR048416	Sample 1928.SRS024541.SRX020683.SRR048416			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101687	38.98	-77.11	700101687	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024545.SRX020682.SRR048323	Sample 1928.SRS024545.SRX020682.SRR048323			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700101691	38.98	-77.11	700101691	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024547.SRX020680.SRR048202	Sample 1928.SRS024547.SRX020680.SRR048202			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700101693	38.98	-77.11	700101693	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024547.SRX020683.SRR048415	Sample 1928.SRS024547.SRX020683.SRR048415			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700101693	38.98	-77.11	700101693	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024568.SRX019639.SRR040712	Sample 1928.SRS024568.SRX019639.SRR040712			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700101859	38.98	-77.11	700101859	V5-V3	stool	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024576.SRX019639.SRR040797	Sample 1928.SRS024576.SRX019639.SRR040797			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700101867	38.98	-77.11	700101867	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024580.SRX019639.SRR040781	Sample 1928.SRS024580.SRX019639.SRR040781			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700101871	38.98	-77.11	700101871	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024582.SRX019639.SRR040730	Sample 1928.SRS024582.SRX019639.SRR040730			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700101873	38.98	-77.11	700101873	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024584.SRX019639.SRR040754	Sample 1928.SRS024584.SRX019639.SRR040754			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700101875	38.98	-77.11	700101875	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024586.SRX019639.SRR040723	Sample 1928.SRS024586.SRX019639.SRR040723			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700101877	38.98	-77.11	700101877	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024588.SRX019639.SRR040750	Sample 1928.SRS024588.SRX019639.SRR040750			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700101879	38.98	-77.11	700101879	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024590.SRX019639.SRR041064	Sample 1928.SRS024590.SRX019639.SRR041064			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700101881	38.98	-77.11	700101881	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024592.SRX019639.SRR041031	Sample 1928.SRS024592.SRX019639.SRR041031			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101883	38.98	-77.11	700101883	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024594.SRX019639.SRR040733	Sample 1928.SRS024594.SRX019639.SRR040733			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101885	38.98	-77.11	700101885	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024596.SRX019639.SRR040718	Sample 1928.SRS024596.SRX019639.SRR040718			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101887	38.98	-77.11	700101887	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024598.SRX019639.SRR040790	Sample 1928.SRS024598.SRX019639.SRR040790			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101889	38.98	-77.11	700101889	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024604.SRX019639.SRR043003	Sample 1928.SRS024604.SRX019639.SRR043003			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700101895	38.98	-77.11	700101895	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024604.SRX020356.SRR043284	Sample 1928.SRS024604.SRX020356.SRR043284			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700101895	38.98	-77.11	700101895	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024604.SRX020361.SRR043225	Sample 1928.SRS024604.SRX020361.SRR043225			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700101895	38.98	-77.11	700101895	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024625.SRX019687.SRR041243	Sample 1928.SRS024625.SRX019687.SRR041243			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700101916	38.98	-77.11	700101916	V5-V3	stool	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024633.SRX019687.SRR041301	Sample 1928.SRS024633.SRX019687.SRR041301			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700101924	38.98	-77.11	700101924	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024637.SRX019687.SRR041244	Sample 1928.SRS024637.SRX019687.SRR041244			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700101928	38.98	-77.11	700101928	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024639.SRX019687.SRR041233	Sample 1928.SRS024639.SRX019687.SRR041233			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700101930	38.98	-77.11	700101930	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024641.SRX019687.SRR041338	Sample 1928.SRS024641.SRX019687.SRR041338			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700101932	38.98	-77.11	700101932	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024643.SRX019687.SRR041311	Sample 1928.SRS024643.SRX019687.SRR041311			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700101934	38.98	-77.11	700101934	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024645.SRX019687.SRR041198	Sample 1928.SRS024645.SRX019687.SRR041198			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700101936	38.98	-77.11	700101936	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024647.SRX019689.SRR041420	Sample 1928.SRS024647.SRX019689.SRR041420			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700101938	38.98	-77.11	700101938	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024649.SRX019687.SRR041318	Sample 1928.SRS024649.SRX019687.SRR041318			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101940	38.98	-77.11	700101940	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024651.SRX019687.SRR041252	Sample 1928.SRS024651.SRX019687.SRR041252			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700101942	38.98	-77.11	700101942	V5-V3	Oral swab	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS024653.SRX019687.SRR041287	Sample 1928.SRS024653.SRX019687.SRR041287			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700101944	38.98	-77.11	700101944	V5-V3	sebum	BI	"Structure, function and diversity of the healthy human microbiome (V35)"
