name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title	host_common_name
1927.SRS057073.SRX020677.SRR047959	Sample 1927.SRS057073.SRX020677.SRR047959			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700102942	39	-77	700102942	V1-V3	Oral swab	BCM	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057075.SRX022224.SRR058087	Sample 1927.SRS057075.SRX022224.SRR058087			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	human-associated habitat		USA	700109382	39	-77	700109382	V3-V1	Vaginal swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057093.SRX020677.SRR047961	Sample 1927.SRS057093.SRX020677.SRR047961			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700102932	39	-77	700102932	V1-V3	Oral swab	BCM	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057094.SRX020578.SRR047238	Sample 1927.SRS057094.SRX020578.SRR047238			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700106845	39	-77	700106845	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057122.SRX020677.SRR047969	Sample 1927.SRS057122.SRX020677.SRR047969			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700102261	39	-77	700102261	V1-V3	Stool	BCM	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057221.SRX022244.SRR058107	Sample 1927.SRS057221.SRX022244.SRR058107			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700107240	39	-77	700107240	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057258.SRX022224.SRR058087	Sample 1927.SRS057258.SRX022224.SRR058087			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700109340	39	-77	700109340	V3-V1	Stool	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057259.SRX020670.SRR049367	Sample 1927.SRS057259.SRX020670.SRR049367			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700105695	39	-77	700105695	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057265.SRX022224.SRR058087	Sample 1927.SRS057265.SRX022224.SRR058087			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700107230	39	-77	700107230	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057272.SRX022244.SRR058107	Sample 1927.SRS057272.SRX022244.SRR058107			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700108830	39	-77	700108830	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057278.SRX020514.SRR046794	Sample 1927.SRS057278.SRX020514.SRR046794			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	human-associated habitat		USA	700105120	39	-77	700105120	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057278.SRX020550.SRR046428	Sample 1927.SRS057278.SRX020550.SRR046428			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	human-associated habitat		USA	700105120	39	-77	700105120	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057288.SRX020549.SRR046477	Sample 1927.SRS057288.SRX020549.SRR046477			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700105709	39	-77	700105709	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057290.SRX020542.SRR047684	Sample 1927.SRS057290.SRX020542.SRR047684			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700105757	39	-77	700105757	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057292.SRX020670.SRR047664	Sample 1927.SRS057292.SRX020670.SRR047664			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	human-associated habitat		USA	700105451	39	-77	700105451	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057300.SRX020529.SRR046627	Sample 1927.SRS057300.SRX020529.SRR046627			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700038771	39	-77	700038771	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057300.SRX020531.SRR046033	Sample 1927.SRS057300.SRX020531.SRR046033			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700038771	39	-77	700038771	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057300.SRX020544.SRR045862	Sample 1927.SRS057300.SRX020544.SRR045862			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700038771	39	-77	700038771	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057305.SRX022225.SRR058088	Sample 1927.SRS057305.SRX022225.SRR058088			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700110405	39	-77	700110405	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057320.SRX020554.SRR043718	Sample 1927.SRS057320.SRX020554.SRR043718			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700038514	39	-77	700038514	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057361.SRX020514.SRR046808	Sample 1927.SRS057361.SRX020514.SRR046808			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700105132	39	-77	700105132	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057399.SRX022225.SRR058088	Sample 1927.SRS057399.SRX022225.SRR058088			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700110038	39	-77	700110038	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057421.SRX020567.SRR046724	Sample 1927.SRS057421.SRX020567.SRR046724			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700106508	39	-77	700106508	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057422.SRX020677.SRR048001	Sample 1927.SRS057422.SRX020677.SRR048001			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700102643	39	-77	700102643	V1-V3	Skin swab	BCM	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057423.SRX022224.SRR058087	Sample 1927.SRS057423.SRX022224.SRR058087			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700109360	39	-77	700109360	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057447.SRX020523.SRR046411	Sample 1927.SRS057447.SRX020523.SRR046411			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700105904	39	-77	700105904	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057450.SRX020511.SRR045629	Sample 1927.SRS057450.SRX020511.SRR045629			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700038470	39	-77	700038470	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057450.SRX020543.SRR045560	Sample 1927.SRS057450.SRX020543.SRR045560			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700038470	39	-77	700038470	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057453.SRX020554.SRR043810	Sample 1927.SRS057453.SRX020554.SRR043810			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700038554	39	-77	700038554	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057461.SRX020580.SRR047140	Sample 1927.SRS057461.SRX020580.SRR047140			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700103452	39	-77	700103452	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057466.SRX022156.SRR058115	Sample 1927.SRS057466.SRX022156.SRR058115			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	human-associated habitat		USA	700109169	39	-77	700109169	V3-V1	Vaginal swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057481.SRX022244.SRR058107	Sample 1927.SRS057481.SRX022244.SRR058107			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700107864	39	-77	700107864	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057489.SRX022156.SRR058115	Sample 1927.SRS057489.SRX022156.SRR058115			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700110257	39	-77	700110257	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057499.SRX020567.SRR046721	Sample 1927.SRS057499.SRX020567.SRR046721			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700105800	39	-77	700105800	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057565.SRX022224.SRR058087	Sample 1927.SRS057565.SRX022224.SRR058087			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700108326	39	-77	700108326	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057569.SRX020670.SRR046231	Sample 1927.SRS057569.SRX020670.SRR046231			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700105876	39	-77	700105876	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057589.SRX022241.SRR058097	Sample 1927.SRS057589.SRX022241.SRR058097			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700110023	39	-77	700110023	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057595.SRX020568.SRR046875	Sample 1927.SRS057595.SRX020568.SRR046875			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700105918	39	-77	700105918	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057608.SRX020568.SRR046876	Sample 1927.SRS057608.SRX020568.SRR046876			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700105826	39	-77	700105826	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057612.SRX020514.SRR046789	Sample 1927.SRS057612.SRX020514.SRR046789			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700105342	39	-77	700105342	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057634.SRX020568.SRR046930	Sample 1927.SRS057634.SRX020568.SRR046930			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700105197	39	-77	700105197	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057676.SRX022156.SRR058115	Sample 1927.SRS057676.SRX022156.SRR058115			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700109252	39	-77	700109252	V3-V1	Stool	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057689.SRX020514.SRR046804	Sample 1927.SRS057689.SRX020514.SRR046804			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700106997	39	-77	700106997	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057689.SRX020550.SRR046438	Sample 1927.SRS057689.SRX020550.SRR046438			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700106997	39	-77	700106997	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057704.SRX020540.SRR047110	Sample 1927.SRS057704.SRX020540.SRR047110			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700106892	39	-77	700106892	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057730.SRX020540.SRR047296	Sample 1927.SRS057730.SRX020540.SRR047296			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700103629	39	-77	700103629	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057750.SRX020567.SRR046687	Sample 1927.SRS057750.SRX020567.SRR046687			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700106920	39	-77	700106920	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057762.SRX020511.SRR045625	Sample 1927.SRS057762.SRX020511.SRR045625			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700038466	39	-77	700038466	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057762.SRX020543.SRR045571	Sample 1927.SRS057762.SRX020543.SRR045571			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700038466	39	-77	700038466	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057789.SRX020514.SRR049501	Sample 1927.SRS057789.SRX020514.SRR049501			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700105142	39	-77	700105142	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057789.SRX020550.SRR047719	Sample 1927.SRS057789.SRX020550.SRR047719			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700105142	39	-77	700105142	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057795.SRX020568.SRR046944	Sample 1927.SRS057795.SRX020568.SRR046944			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700106960	39	-77	700106960	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057813.SRX020511.SRR045651	Sample 1927.SRS057813.SRX020511.SRR045651			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700038462	39	-77	700038462	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057813.SRX020543.SRR045564	Sample 1927.SRS057813.SRX020543.SRR045564			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700038462	39	-77	700038462	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057836.SRX020578.SRR049621	Sample 1927.SRS057836.SRX020578.SRR049621			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700106857	39	-77	700106857	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057843.SRX020567.SRR049503	Sample 1927.SRS057843.SRX020567.SRR049503			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700106316	39	-77	700106316	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057864.SRX022225.SRR058088	Sample 1927.SRS057864.SRX022225.SRR058088			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700110042	39	-77	700110042	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057867.SRX022241.SRR058097	Sample 1927.SRS057867.SRX022241.SRR058097			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700108509	39	-77	700108509	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057895.SRX020567.SRR046596	Sample 1927.SRS057895.SRX020567.SRR046596			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700106565	39	-77	700106565	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057907.SRX020567.SRR046594	Sample 1927.SRS057907.SRX020567.SRR046594			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700106449	39	-77	700106449	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057913.SRX020568.SRR047008	Sample 1927.SRS057913.SRX020568.SRR047008			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700103307	39	-77	700103307	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057920.SRX022156.SRR058115	Sample 1927.SRS057920.SRX022156.SRR058115			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700109486	39	-77	700109486	V3-V1	Oral swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057938.SRX020549.SRR049389	Sample 1927.SRS057938.SRX020549.SRR049389			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700106900	39	-77	700106900	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)	Human
1927.SRS057943.SRX022244.SRR058107	Sample 1927.SRS057943.SRX022244.SRR058107			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700108334	39	-77	700108334	V3-V1	Skin swab	JCVI	Structure, function and diversity of the healthy human microbiome (V13)	Human
